Mac Prefix,Vendor Name,Private,Block Type,Last Update
0:20:19,OHLER GMBH,FALSE,MA-L,11/17/2015
00:20:1A,"MRV Communications, Inc.",FALSE,MA-L,11/17/2015
00:20:1B,NORTHERN TELECOM/NETWORK,FALSE,MA-L,11/17/2015
00:20:1C,"EXCEL, INC.",FALSE,MA-L,11/17/2015
00:20:1D,KATANA PRODUCTS,FALSE,MA-L,11/17/2015
00:20:1E,NETQUEST CORPORATION,FALSE,MA-L,11/17/2015
00:20:1F,"BEST POWER TECHNOLOGY, INC.",FALSE,MA-L,11/17/2015
0:20:20,"MEGATRON COMPUTER INDUSTRIES PTY, LTD.",FALSE,MA-L,11/17/2015
0:20:21,ALGORITHMS SOFTWARE PVT. LTD.,FALSE,MA-L,11/17/2015
0:20:22,NMS Communications,FALSE,MA-L,11/17/2015
0:20:23,T.C. TECHNOLOGIES PTY. LTD,FALSE,MA-L,11/17/2015
0:20:24,PACIFIC COMMUNICATION SCIENCES,FALSE,MA-L,11/17/2015
0:20:25,"CONTROL TECHNOLOGY, INC.",FALSE,MA-L,11/17/2015
0:20:26,"AMKLY SYSTEMS, INC.",FALSE,MA-L,11/17/2015
0:20:27,"MING FORTUNE INDUSTRY CO., LTD",FALSE,MA-L,11/17/2015
0:20:28,"WEST EGG SYSTEMS, INC.",FALSE,MA-L,11/17/2015
0:20:29,"TELEPROCESSING PRODUCTS, INC.",FALSE,MA-L,11/17/2015
00:20:2B,"ADVANCED TELECOMMUNICATIONS MODULES, LTD.",FALSE,MA-L,11/17/2015
00:20:2C,"WELLTRONIX CO., LTD.",FALSE,MA-L,11/17/2015
00:20:2D,TAIYO CORPORATION,FALSE,MA-L,11/17/2015
00:20:2E,DAYSTAR DIGITAL,FALSE,MA-L,11/17/2015
00:20:2F,"ZETA COMMUNICATIONS, LTD.",FALSE,MA-L,11/17/2015
0:20:30,ANALOG & DIGITAL SYSTEMS,FALSE,MA-L,11/17/2015
0:20:31,Tattile SRL,FALSE,MA-L,11/17/2015
0:20:32,ALCATEL TAISEL,FALSE,MA-L,11/17/2015
0:20:33,"SYNAPSE TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
0:20:34,ROTEC INDUSTRIEAUTOMATION GMBH,FALSE,MA-L,11/17/2015
0:20:35,IBM Corp,FALSE,MA-L,11/17/2015
0:20:36,BMC SOFTWARE,FALSE,MA-L,11/17/2015
0:20:37,Seagate Technology,FALSE,MA-L,9/6/2017
0:20:38,VME MICROSYSTEMS INTERNATIONAL CORPORATION,FALSE,MA-L,11/17/2015
0:20:39,SCINETS,FALSE,MA-L,11/17/2015
00:20:3A,DIGITAL BI0METRICS INC.,FALSE,MA-L,11/17/2015
00:20:3B,WISDM LTD.,FALSE,MA-L,11/17/2015
00:20:3C,EUROTIME AB,FALSE,MA-L,11/17/2015
00:20:3D,Honeywell Environmental & Combustion Controls,FALSE,MA-L,6/2/2018
00:20:3E,"LogiCan Technologies, Inc.",FALSE,MA-L,11/17/2015
00:20:3F,JUKI CORPORATION,FALSE,MA-L,11/17/2015
0:20:42,DATAMETRICS CORP.,FALSE,MA-L,11/17/2015
0:20:43,NEURON COMPANY LIMITED,FALSE,MA-L,11/17/2015
0:20:44,GENITECH PTY LTD,FALSE,MA-L,11/17/2015
0:20:45,"ION Networks, Inc.",FALSE,MA-L,11/17/2015
0:20:46,"CIPRICO, INC.",FALSE,MA-L,11/17/2015
0:20:48,Marconi Communications,FALSE,MA-L,11/17/2015
0:20:49,"COMTRON, INC.",FALSE,MA-L,11/17/2015
00:20:4A,PRONET GMBH,FALSE,MA-L,11/17/2015
00:20:4B,"AUTOCOMPUTER CO., LTD.",FALSE,MA-L,11/17/2015
00:20:4C,MITRON COMPUTER PTE LTD.,FALSE,MA-L,11/17/2015
00:20:4D,INOVIS GMBH,FALSE,MA-L,11/17/2015
00:20:4E,"NETWORK SECURITY SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:20:4F,DEUTSCHE AEROSPACE AG,FALSE,MA-L,11/17/2015
0:20:50,KOREA COMPUTER INC.,FALSE,MA-L,11/17/2015
0:20:51,Verilink Corporation,FALSE,MA-L,11/17/2015
0:20:52,RAGULA SYSTEMS,FALSE,MA-L,11/17/2015
0:20:53,"HUNTSVILLE MICROSYSTEMS, INC.",FALSE,MA-L,11/17/2015
0:20:54,Sycamore Networks,FALSE,MA-L,11/17/2015
0:20:55,"ALTECH CO., LTD.",FALSE,MA-L,11/17/2015
0:20:56,NEOPRODUCTS,FALSE,MA-L,11/17/2015
0:20:57,TITZE DATENTECHNIK GmbH,FALSE,MA-L,11/17/2015
0:20:58,ALLIED SIGNAL INC.,FALSE,MA-L,11/17/2015
0:20:59,MIRO COMPUTER PRODUCTS AG,FALSE,MA-L,11/17/2015
00:20:5A,COMPUTER IDENTICS,FALSE,MA-L,11/17/2015
00:20:5B,"Kentrox, LLC",FALSE,MA-L,11/17/2015
00:20:5C,"InterNet Systems of Florida, Inc.",FALSE,MA-L,11/17/2015
00:20:5D,NANOMATIC OY,FALSE,MA-L,11/17/2015
00:20:5E,"CASTLE ROCK, INC.",FALSE,MA-L,11/17/2015
00:20:5F,GAMMADATA COMPUTER GMBH,FALSE,MA-L,11/17/2015
0.014583333,ALCATEL ITALIA S.p.A.,FALSE,MA-L,11/17/2015
0.014594907,"GarrettCom, Inc.",FALSE,MA-L,11/17/2015
0.014606481,"SCORPION LOGIC, LTD.",FALSE,MA-L,11/17/2015
0.014618056,WIPRO INFOTECH LTD.,FALSE,MA-L,11/17/2015
0.01462963,"PROTEC MICROSYSTEMS, INC.",FALSE,MA-L,11/17/2015
0.014641204,SUPERNET NETWORKING INC.,FALSE,MA-L,11/17/2015
0.014652778,"GENERAL MAGIC, INC.",FALSE,MA-L,11/17/2015
0.014675926,ISDYNE,FALSE,MA-L,11/17/2015
0.0146875,ISDN SYSTEMS CORPORATION,FALSE,MA-L,11/17/2015
00:20:6A,OSAKA COMPUTER CORP.,FALSE,MA-L,11/17/2015
00:20:6B,"KONICA MINOLTA HOLDINGS, INC.",FALSE,MA-L,11/17/2015
00:20:6C,EVERGREEN TECHNOLOGY CORP.,FALSE,MA-L,11/17/2015
00:20:6D,"DATA RACE, INC.",FALSE,MA-L,11/17/2015
00:20:6E,"XACT, INC.",FALSE,MA-L,11/17/2015
00:20:6F,FLOWPOINT CORPORATION,FALSE,MA-L,11/17/2015
0.014699074,"HYNET, LTD.",FALSE,MA-L,11/17/2015
0.014710648,IBR GMBH,FALSE,MA-L,11/17/2015
0.014722222,WORKLINK INNOVATIONS,FALSE,MA-L,11/17/2015
0.014733796,FUSION SYSTEMS CORPORATION,FALSE,MA-L,11/17/2015
0.01474537,SUNGWOON SYSTEMS,FALSE,MA-L,11/17/2015
0.014756944,MOTOROLA COMMUNICATION ISRAEL,FALSE,MA-L,11/17/2015
0.014768519,REUDO CORPORATION,FALSE,MA-L,11/17/2015
0.014780093,KARDIOS SYSTEMS CORP.,FALSE,MA-L,11/17/2015
0.014791667,"RUNTOP, INC.",FALSE,MA-L,11/17/2015
0.014803241,MIKRON GMBH,FALSE,MA-L,11/17/2015
00:20:7A,"WiSE Communications, Inc.",FALSE,MA-L,11/17/2015
00:20:7B,Intel Corporation,FALSE,MA-L,11/17/2015
00:20:7C,AUTEC GMBH,FALSE,MA-L,11/17/2015
00:20:7D,ADVANCED COMPUTER APPLICATIONS,FALSE,MA-L,11/17/2015
00:20:7E,"FINECOM CO., LTD.",FALSE,MA-L,11/17/2015
00:20:7F,"KYOEI SANGYO CO., LTD.",FALSE,MA-L,11/17/2015
0.014814815,SYNERGY (UK) LTD.,FALSE,MA-L,11/17/2015
0.014826389,TITAN ELECTRONICS,FALSE,MA-L,11/17/2015
0.014837963,ONEAC CORPORATION,FALSE,MA-L,11/17/2015
0.014849537,PRESTICOM INCORPORATED,FALSE,MA-L,11/17/2015
0.014861111,"OCE PRINTING SYSTEMS, GMBH",FALSE,MA-L,11/17/2015
0.014872685,Eaton Corporation,FALSE,MA-L,11/17/2015
0.014884259,MICROTECH ELECTRONICS LIMITED,FALSE,MA-L,11/17/2015
0.014895833,"MEMOTEC, INC.",FALSE,MA-L,11/17/2015
0.014907407,GLOBAL VILLAGE COMMUNICATION,FALSE,MA-L,11/17/2015
0.014918981,"T3PLUS NETWORKING, INC.",FALSE,MA-L,11/17/2015
00:20:8A,"SONIX COMMUNICATIONS, LTD.",FALSE,MA-L,11/17/2015
00:20:8B,"LAPIS TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
00:20:8C,"GALAXY NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:20:8D,CMD TECHNOLOGY,FALSE,MA-L,11/17/2015
00:20:8E,CHEVIN SOFTWARE ENG. LTD.,FALSE,MA-L,11/17/2015
00:20:8F,ECI Telecom Ltd.,FALSE,MA-L,7/2/2019
0.014930556,"ADVANCED COMPRESSION TECHNOLOGY, INC.",FALSE,MA-L,11/17/2015
0.01494213,"J125, NATIONAL SECURITY AGENCY",FALSE,MA-L,11/17/2015
0.014953704,CHESS ENGINEERING B.V.,FALSE,MA-L,11/17/2015
0.014976852,CUBIX CORPORATION,FALSE,MA-L,11/17/2015
0.014988426,RIVA ELECTRONICS,FALSE,MA-L,11/17/2015
0.015,Invensys,FALSE,MA-L,11/17/2015
0.015023148,HECTRONIC AB,FALSE,MA-L,11/17/2015
0.015034722,"BON ELECTRIC CO., LTD.",FALSE,MA-L,11/17/2015
00:20:9A,THE 3DO COMPANY,FALSE,MA-L,11/17/2015
00:20:9B,ERSAT ELECTRONIC GMBH,FALSE,MA-L,11/17/2015
00:20:9C,PRIMARY ACCESS CORP.,FALSE,MA-L,11/17/2015
00:20:9D,LIPPERT AUTOMATIONSTECHNIK,FALSE,MA-L,11/17/2015
00:20:9E,"BROWN'S OPERATING SYSTEM SERVICES, LTD.",FALSE,MA-L,11/17/2015
00:20:9F,"MERCURY COMPUTER SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:20:A0,"OA LABORATORY CO., LTD.",FALSE,MA-L,11/17/2015
00:20:A1,DOVATRON,FALSE,MA-L,11/17/2015
00:20:A2,GALCOM NETWORKING LTD.,FALSE,MA-L,11/17/2015
00:20:A3,"Harmonic, Inc",FALSE,MA-L,11/17/2015
00:20:A4,MULTIPOINT NETWORKS,FALSE,MA-L,11/17/2015
00:20:A5,API ENGINEERING,FALSE,MA-L,11/17/2015
00:20:A6,Proxim Wireless,FALSE,MA-L,2/22/2020
00:20:A7,"PAIRGAIN TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
00:20:A9,WHITE HORSE INDUSTRIAL,FALSE,MA-L,11/17/2015
00:20:AA,Ericsson Television Limited,FALSE,MA-L,11/17/2015
00:20:AB,MICRO INDUSTRIES CORP.,FALSE,MA-L,11/17/2015
00:20:AC,INTERFLEX DATENSYSTEME GMBH,FALSE,MA-L,11/17/2015
00:20:AD,LINQ SYSTEMS,FALSE,MA-L,11/17/2015
00:20:AE,ORNET DATA COMMUNICATION TECH.,FALSE,MA-L,11/17/2015
00:20:AF,3COM,FALSE,MA-L,6/2/2018
00:20:B0,"GATEWAY DEVICES, INC.",FALSE,MA-L,11/17/2015
00:20:B1,COMTECH RESEARCH INC.,FALSE,MA-L,11/17/2015
00:20:B2,GKD Gesellschaft Fur Kommunikation Und Datentechnik,FALSE,MA-L,11/17/2015
00:20:B3,Tattile SRL,FALSE,MA-L,11/17/2015
00:20:B4,TERMA ELEKTRONIK AS,FALSE,MA-L,11/17/2015
00:20:B5,YASKAWA ELECTRIC CORPORATION,FALSE,MA-L,4/22/2018
00:20:B6,"AGILE NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:20:B7,NAMAQUA COMPUTERWARE,FALSE,MA-L,11/17/2015
00:20:B8,"PRIME OPTION, INC.",FALSE,MA-L,11/17/2015
00:20:B9,"METRICOM, INC.",FALSE,MA-L,11/17/2015
00:20:BA,CENTER FOR HIGH PERFORMANCE,FALSE,MA-L,11/17/2015
00:20:BB,ZAX CORPORATION,FALSE,MA-L,11/17/2015
00:20:BC,Long Reach Networks Pty Ltd,FALSE,MA-L,11/17/2015
00:20:BD,NIOBRARA R & D CORPORATION,FALSE,MA-L,11/17/2015
00:20:BE,LAN ACCESS CORP.,FALSE,MA-L,11/17/2015
00:20:BF,AEHR TEST SYSTEMS,FALSE,MA-L,11/17/2015
00:20:C0,"PULSE ELECTRONICS, INC.",FALSE,MA-L,11/17/2015
00:20:C1,"SAXA, Inc.",FALSE,MA-L,11/17/2015
00:20:C2,"TEXAS MEMORY SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:20:C3,COUNTER SOLUTIONS LTD.,FALSE,MA-L,11/17/2015
00:20:C5,EAGLE TECHNOLOGY,FALSE,MA-L,11/17/2015
00:20:C6,NECTEC,FALSE,MA-L,11/17/2015
00:20:C7,AKAI Professional M.I. Corp.,FALSE,MA-L,11/17/2015
00:20:C8,LARSCOM INCORPORATED,FALSE,MA-L,11/17/2015
00:20:C9,VICTRON BV,FALSE,MA-L,11/17/2015
00:20:CA,DIGITAL OCEAN,FALSE,MA-L,11/17/2015
00:20:CB,PRETEC ELECTRONICS CORP.,FALSE,MA-L,11/17/2015
00:20:CC,"DIGITAL SERVICES, LTD.",FALSE,MA-L,11/17/2015
00:20:CD,"HYBRID NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:20:CE,"LOGICAL DESIGN GROUP, INC.",FALSE,MA-L,11/17/2015
00:20:CF,TEST & MEASUREMENT SYSTEMS INC,FALSE,MA-L,11/17/2015
00:20:D0,VERSALYNX CORPORATION,FALSE,MA-L,11/17/2015
00:20:D1,MICROCOMPUTER SYSTEMS (M) SDN.,FALSE,MA-L,11/17/2015
00:20:D2,"RAD DATA COMMUNICATIONS, LTD.",FALSE,MA-L,11/17/2015
00:20:D3,OST (OUEST STANDARD TELEMATIQU,FALSE,MA-L,11/17/2015
00:20:D4,"Cabletron Systems, Inc.",FALSE,MA-L,11/17/2015
00:20:D5,VIPA GMBH,FALSE,MA-L,11/17/2015
00:20:D6,"Breezecom, Ltd.",FALSE,MA-L,7/2/2019
00:20:D7,"JAPAN MINICOMPUTER SYSTEMS CO., Ltd.",FALSE,MA-L,11/17/2015
00:20:D9,"PANASONIC TECHNOLOGIES, INC./MIECO-US",FALSE,MA-L,11/17/2015
00:20:DA,Alcatel-Lucent Enterprise,FALSE,MA-L,1/7/2017
00:20:DB,"XNET TECHNOLOGY, INC.",FALSE,MA-L,11/17/2015
00:20:DC,DENSITRON TAIWAN LTD.,FALSE,MA-L,11/17/2015
00:20:DD,Cybertec Pty Ltd,FALSE,MA-L,11/17/2015
00:20:DE,JAPAN DIGITAL LABORAT'Y CO.LTD,FALSE,MA-L,11/17/2015
00:20:DF,"KYOSAN ELECTRIC MFG. CO., LTD.",FALSE,MA-L,11/17/2015
00:20:E0,"Actiontec Electronics, Inc",FALSE,MA-L,1/23/2019
00:20:E1,ALAMAR ELECTRONICS,FALSE,MA-L,11/17/2015
00:20:E2,INFORMATION RESOURCE ENGINEERING,FALSE,MA-L,11/17/2015
00:20:E3,MCD KENCOM CORPORATION,FALSE,MA-L,11/17/2015
00:20:E6,LIDKOPING MACHINE TOOLS AB,FALSE,MA-L,11/17/2015
00:20:E7,B&W NUCLEAR SERVICE COMPANY,FALSE,MA-L,11/17/2015
00:20:E8,DATATREK CORPORATION,FALSE,MA-L,11/17/2015
00:20:E9,DANTEL,FALSE,MA-L,11/17/2015
00:20:EA,"EFFICIENT NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:20:EB,"CINCINNATI MICROWAVE, INC.",FALSE,MA-L,11/17/2015
00:20:EC,TECHWARE SYSTEMS CORP.,FALSE,MA-L,11/17/2015
00:20:ED,"GIGA-BYTE TECHNOLOGY CO., LTD.",FALSE,MA-L,11/17/2015
00:20:EE,GTECH CORPORATION,FALSE,MA-L,11/17/2015
00:20:EF,USC CORPORATION,FALSE,MA-L,11/17/2015
00:20:F1,ALTOS INDIA LIMITED,FALSE,MA-L,11/17/2015
00:20:F2,Oracle Corporation,FALSE,MA-L,2/10/2016
00:20:F3,RAYNET CORPORATION,FALSE,MA-L,11/17/2015
00:20:F4,SPECTRIX CORPORATION,FALSE,MA-L,11/17/2015
00:20:F5,PANDATEL AG,FALSE,MA-L,11/17/2015
00:20:F6,"NET TEK  AND KARLNET, INC.",FALSE,MA-L,11/17/2015
00:20:F7,CYBERDATA CORPORATION,FALSE,MA-L,11/17/2015
00:20:F8,"CARRERA COMPUTERS, INC.",FALSE,MA-L,11/17/2015
00:20:F9,"PARALINK NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:20:FA,"GDE SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:20:FB,OCTEL COMMUNICATIONS CORP.,FALSE,MA-L,11/17/2015
00:20:FC,Matrox Central Services Inc,FALSE,MA-L,5/3/2023
00:20:FD,"ITV TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
00:20:FE,TOPWARE INC. / GRAND COMPUTER,FALSE,MA-L,11/17/2015
00:20:FF,SYMMETRICAL TECHNOLOGIES,FALSE,MA-L,11/17/2015
0:40:01,Zero One Technology Co. Ltd.,FALSE,MA-L,11/17/2015
0:40:09,"TACHIBANA TECTRON CO., LTD.",FALSE,MA-L,11/17/2015
00:40:0C,"GENERAL MICRO SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:40:0D,"LANNET DATA COMMUNICATIONS,LTD",FALSE,MA-L,11/17/2015
0:40:10,"SONIC SYSTEMS, INC.",FALSE,MA-L,11/17/2015
0:40:13,NTT DATA COMM. SYSTEMS CORP.,FALSE,MA-L,11/17/2015
0:40:14,COMSOFT GMBH,FALSE,MA-L,11/17/2015
0:40:15,ASCOM INFRASYS AG,FALSE,MA-L,11/17/2015
00:40:1F,COLORGRAPH LTD,FALSE,MA-L,11/17/2015
0:40:20,CommScope Inc,FALSE,MA-L,11/17/2015
0:40:23,LOGIC CORPORATION,FALSE,MA-L,11/17/2015
0:40:25,MOLECULAR DYNAMICS,FALSE,MA-L,11/17/2015
0:40:26,BUFFALO.INC,FALSE,MA-L,11/17/2015
0:40:27,"SMC MASSACHUSETTS, INC.",FALSE,MA-L,11/17/2015
00:40:2A,Canoga Perkins Corporation,FALSE,MA-L,11/17/2015
00:40:2F,XLNT DESIGNS INC.,FALSE,MA-L,11/17/2015
0:40:30,GK COMPUTER,FALSE,MA-L,11/17/2015
0:40:32,DIGITAL COMMUNICATIONS,FALSE,MA-L,11/17/2015
0:40:33,"ADDTRON TECHNOLOGY CO., LTD.",FALSE,MA-L,11/17/2015
0:40:39,"OPTEC DAIICHI DENKO CO., LTD.",FALSE,MA-L,11/17/2015
00:40:3C,"FORKS, INC.",FALSE,MA-L,11/17/2015
00:40:3F,SSANGYONG COMPUTER SYSTEMS,FALSE,MA-L,11/17/2015
0:40:41,FUJIKURA LTD.,FALSE,MA-L,11/17/2015
0:40:43,Nokia Siemens Networks GmbH & Co. KG.,FALSE,MA-L,11/17/2015
0:40:48,SMD INFORMATICA S.A.,FALSE,MA-L,11/17/2015
00:40:4C,HYPERTEC PTY LTD.,FALSE,MA-L,11/17/2015
00:40:4D,TELECOMMUNICATIONS TECHNIQUES,FALSE,MA-L,11/17/2015
00:40:4F,SPACE & NAVAL WARFARE SYSTEMS,FALSE,MA-L,11/17/2015
0:40:50,"IRONICS, INCORPORATED",FALSE,MA-L,11/17/2015
0:40:52,"STAR TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
0:40:54,CONNECTION MACHINES SERVICES,FALSE,MA-L,11/17/2015
0:40:57,LOCKHEED - SANDERS,FALSE,MA-L,11/17/2015
0:40:59,YOSHIDA KOGYO K. K.,FALSE,MA-L,11/17/2015
00:40:5B,FUNASSET LIMITED,FALSE,MA-L,11/17/2015
00:40:5D,"STAR-TEK, INC.",FALSE,MA-L,11/17/2015
0.028541667,APRESIA Systems Ltd,FALSE,MA-L,6/2/2021
0.028553241,OMNIBYTE CORPORATION,FALSE,MA-L,11/17/2015
0.028564815,EXTENDED SYSTEMS,FALSE,MA-L,11/17/2015
0.028576389,"LEMCOM SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:40:6A,"KENTEK INFORMATION SYSTEMS,INC",FALSE,MA-L,11/17/2015
00:40:6E,"COROLLARY, INC.",FALSE,MA-L,11/17/2015
00:40:6F,SYNC RESEARCH INC.,FALSE,MA-L,11/17/2015
0.028634259,CABLE AND WIRELESS,FALSE,MA-L,11/17/2015
0.028657407,Sun Conversion Technologies,FALSE,MA-L,11/17/2015
0.028680556,WEARNES AUTOMATION PTE LTD,FALSE,MA-L,11/17/2015
00:40:7F,FLIR Systems,FALSE,MA-L,11/17/2015
0.028726852,LABORATORY EQUIPMENT CORP.,FALSE,MA-L,11/17/2015
0.028761574,SAAB INSTRUMENTS AB,FALSE,MA-L,11/17/2015
0.028773148,MICHELS & KLEBERHOFF COMPUTER,FALSE,MA-L,11/17/2015
0.028784722,UBITREX CORPORATION,FALSE,MA-L,11/17/2015
00:40:8A,TPS TELEPROCESSING SYS. GMBH,FALSE,MA-L,11/17/2015
00:40:8C,Axis Communications AB,FALSE,MA-L,11/21/2023
00:40:8E,Tattile SRL,FALSE,MA-L,11/17/2015
00:40:8F,WM-DATA MINFO AB,FALSE,MA-L,11/17/2015
0.028831019,PROCOMP INDUSTRIA ELETRONICA,FALSE,MA-L,11/17/2015
0.028842593,"ASP COMPUTER PRODUCTS, INC.",FALSE,MA-L,11/17/2015
0.028865741,"SHOGRAPHICS, INC.",FALSE,MA-L,11/17/2015
0.028877315,R.P.T. INTERGROUPS INT'L LTD.,FALSE,MA-L,11/17/2015
0.028888889,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
0.028912037,DRESSLER GMBH & CO.,FALSE,MA-L,11/17/2015
00:40:9A,"NETWORK EXPRESS, INC.",FALSE,MA-L,11/17/2015
00:40:9C,TRANSWARE,FALSE,MA-L,11/17/2015
00:40:9D,DigiBoard,FALSE,MA-L,3/2/2018
00:40:9E,Concurrent Technologies Ltd.,FALSE,MA-L,6/2/2023
00:40:9F,"Telco Systems, Inc.",FALSE,MA-L,11/17/2015
00:40:A4,ROSE ELECTRONICS,FALSE,MA-L,11/17/2015
00:40:A6,"Cray, Inc.",FALSE,MA-L,11/17/2015
00:40:AA,Valmet Automation,FALSE,MA-L,2/21/2017
00:40:AD,SMA REGELSYSTEME GMBH,FALSE,MA-L,11/17/2015
00:40:AE,"DELTA CONTROLS, INC.",FALSE,MA-L,11/17/2015
00:40:AF,"DIGITAL PRODUCTS, INC.",FALSE,MA-L,11/17/2015
00:40:B4,NEXTCOM K.K.,FALSE,MA-L,11/17/2015
00:40:B5,VIDEO TECHNOLOGY COMPUTERS LTD,FALSE,MA-L,11/17/2015
00:40:B6,COMPUTERM  CORPORATION,FALSE,MA-L,11/17/2015
00:40:B9,MACQ ELECTRONIQUE SA,FALSE,MA-L,11/17/2015
00:40:BD,"STARLIGHT NETWORKS, INC.",FALSE,MA-L,11/17/2015
00:40:C0,VISTA CONTROLS CORPORATION,FALSE,MA-L,11/17/2015
00:40:C1,BIZERBA-WERKE WILHEIM KRAUT,FALSE,MA-L,11/17/2015
00:40:C2,APPLIED COMPUTING DEVICES,FALSE,MA-L,11/17/2015
00:40:C3,FISCHER AND PORTER CO.,FALSE,MA-L,11/17/2015
00:40:C6,"FIBERNET RESEARCH, INC.",FALSE,MA-L,11/17/2015
00:40:C8,MILAN TECHNOLOGY CORPORATION,FALSE,MA-L,11/17/2015
00:40:CC,SILCOM MANUF'G TECHNOLOGY INC.,FALSE,MA-L,11/17/2015
00:40:CF,"STRAWBERRY TREE, INC.",FALSE,MA-L,11/17/2015
00:40:D2,PAGINE CORPORATION,FALSE,MA-L,11/17/2015
00:40:D4,GAGE TALKER CORP.,FALSE,MA-L,11/17/2015
00:40:D7,STUDIO GEN INC.,FALSE,MA-L,11/17/2015
00:40:D8,OCEAN OFFICE AUTOMATION LTD.,FALSE,MA-L,11/17/2015
00:40:DC,TRITEC ELECTRONIC GMBH,FALSE,MA-L,11/17/2015
00:40:DF,"DIGALOG SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:40:E1,"MARNER INTERNATIONAL, INC.",FALSE,MA-L,11/17/2015
00:40:E2,"MESA RIDGE TECHNOLOGIES, INC.",FALSE,MA-L,11/17/2015
00:40:E3,QUIN SYSTEMS LTD,FALSE,MA-L,11/17/2015
00:40:E4,"E-M TECHNOLOGY, INC.",FALSE,MA-L,11/17/2015
00:40:E5,SYBUS CORPORATION,FALSE,MA-L,11/17/2015
00:40:E7,ARNOS INSTRUMENTS & COMPUTER,FALSE,MA-L,11/17/2015
00:40:E9,"ACCORD SYSTEMS, INC.",FALSE,MA-L,11/17/2015
00:40:EA,PLAIN TREE SYSTEMS INC,FALSE,MA-L,11/17/2015
00:40:ED,NETWORK CONTROLS INT'NATL INC.,FALSE,MA-L,11/17/2015
00:40:F0,"MicroBrain,Inc.",FALSE,MA-L,11/17/2015
00:40:F1,"CHUO ELECTRONICS CO., LTD.",FALSE,MA-L,11/17/2015
00:40:F4,"CAMEO COMMUNICATIONS, INC.",FALSE,MA-L,11/17/2015
00:40:F5,OEM ENGINES,FALSE,MA-L,11/17/2015
00:40:F6,KATRON COMPUTERS INC.,FALSE,MA-L,11/17/2015
00:40:F9,COMBINET,FALSE,MA-L,11/17/2015
00:40:FA,"MICROBOARDS, INC.",FALSE,MA-L,11/17/2015
00:40:FD,LXE,FALSE,MA-L,11/17/2015
00:40:FF,TELEBIT CORPORATION,FALSE,MA-L,11/17/2015
0.041666667,XYCOM INC.,FALSE,MA-L,11/17/2015
0.041678241,"InnoSys, Inc.",FALSE,MA-L,11/17/2015
0.041689815,"SCREEN SUBTITLING SYSTEMS, LTD",FALSE,MA-L,11/17/2015
0.041701389,"TERAOKA WEIGH SYSTEM PTE, LTD.",FALSE,MA-L,11/17/2015
0.041712963,COMPUTADORES MODULARES SA,FALSE,MA-L,11/17/2015
0.041724537,Touchstar ATC Limited,FALSE,MA-L,11/16/2023
0.041736111,"SOTEC CO., LTD",FALSE,MA-L,11/17/2015
0.041747685,"ACRES GAMING, INC.",FALSE,MA-L,11/17/2015
0.041759259,3COM,FALSE,MA-L,6/2/2018
0.041770833,"Cisco Systems, Inc",FALSE,MA-L,11/17/2015
00:60:0A,SORD COMPUTER CORPORATION,FALSE,MA-L,11/17/2015
00:60:0B,LOGWARE GmbH,FALSE,MA-L,11/17/2015
00:60:0C,Eurotech Inc.,FALSE,MA-L,11/17/2015
00:60:0D,Digital Logic GmbH,FALSE,MA-L,11/17/2015
00:60:0E,"WAVENET INTERNATIONAL, INC.",FALSE,MA-L,11/17/2015
00:60:0F,Westell Technologies Inc.,FALSE,MA-L,4/11/2016
0.041782407,"NETWORK MACHINES, INC.",FALSE,MA-L,11/17/2015
0.041793981,CRYSTAL SEMICONDUCTOR CORP.,FALSE,MA-L,11/17/2015
0.041805556,POWER COMPUTING CORPORATION,FALSE,MA-L,11/17/2015
0.04181713,NETSTAL MASCHINEN AG,FALSE,MA-L,11/17/2015
0.041828704,"EDEC CO., LTD.",FALSE,MA-L,11/17/2015
0.041840278,NET2NET CORPORATION,FALSE,MA-L,11/17/2015
0.041851852,CLARIION,FALSE,MA-L,11/17/2015
0.041863426,TOKIMEC INC.,FALSE,MA-L,11/17/2015
0.041875,STELLAR ONE CORPORATION,FALSE,MA-L,11/17/2015
0.041886574,Roche Diagnostics,FALSE,MA-L,11/17/2015
00:60:1A,KEITHLEY INSTRUMENTS,FALSE,MA-L,11/17/2015
00:60:1B,MESA ELECTRONICS,FALSE,MA-L,11/17/2015
